sender_account,receiver_account,transaction_amount,timestamp,is_fraud,tx_id
ACC004765,ACC003888,554.49,2023-01-02 15:14:58,0,TX00000371
ACC003631,ACC002653,139.51,2023-01-02 15:40:05,0,TX00000372
ACC004153,ACC002966,2697.23,2023-01-02 16:00:08,0,TX00000373
ACC000655,ACC004347,1535.97,2023-01-02 16:17:23,0,TX00000374
ACC001358,ACC000539,136.97,2023-01-02 16:40:17,0,TX00000375
ACC004889,ACC004997,6912.11,2023-01-02 16:44:19,0,TX00000376
ACC000161,ACC002520,98.13,2023-01-02 16:45:44,0,TX00000377
ACC000909,ACC000669,1545.7,2023-01-02 16:49:25,0,TX00000378
ACC000138,ACC004808,50000.0,2023-01-02 16:49:58,0,TX00000379
ACC001348,ACC001459,165.13,2023-01-02 16:52:18,0,TX00000380
ACC003690,ACC003983,43.6,2023-01-02 17:00:11,0,TX00000381
ACC000330,ACC003589,1557.59,2023-01-02 17:08:22,0,TX00000382
ACC001308,ACC001590,756.19,2023-01-02 17:09:01,0,TX00000383
ACC003804,ACC003718,298.19,2023-01-02 17:14:37,0,TX00000384
ACC004528,ACC001113,2172.24,2023-01-02 17:23:57,0,TX00000385
ACC000122,ACC002235,1536.94,2023-01-02 17:34:50,0,TX00000386
ACC001413,ACC000983,203.58,2023-01-02 17:36:06,0,TX00000387
ACC003789,ACC003788,134.4,2023-01-02 17:40:34,0,TX00000388
ACC001346,ACC004339,383.44,2023-01-02 17:44:39,0,TX00000389
ACC000224,ACC001567,259.28,2023-01-02 17:57:40,0,TX00000390
ACC001516,ACC001593,300.0,2023-01-02 18:00:00,1,TX00000391
ACC000134,ACC002369,150.54,2023-01-02 18:02:42,0,TX00000392
ACC002726,ACC001179,619.12,2023-01-02 18:08:30,0,TX00000393
ACC003475,ACC002364,1659.6,2023-01-02 18:11:00,0,TX00000394
ACC002944,ACC004154,3201.3,2023-01-02 18:11:41,0,TX00000395
ACC001301,ACC002613,310.12,2023-01-02 18:13:12,0,TX00000396
ACC004518,ACC003174,7975.78,2023-01-02 18:23:26,0,TX00000397
ACC003249,ACC002958,434.99,2023-01-02 18:33:28,0,TX00000398
ACC001668,ACC002920,115.82,2023-01-02 18:42:02,1,TX00000399
ACC003669,ACC004449,175.55,2023-01-02 18:49:05,0,TX00000400
ACC001594,ACC003794,69.96,2023-01-02 18:56:00,0,TX00000401
ACC000887,ACC002750,52.79,2023-01-02 19:02:21,0,TX00000402
ACC001541,ACC001905,1316.42,2023-01-02 19:07:18,0,TX00000403
ACC002419,ACC001697,45813.13,2023-01-02 19:07:49,0,TX00000404
ACC000719,ACC004437,975.27,2023-01-02 19:27:15,0,TX00000405
ACC001076,ACC004335,45.55,2023-01-02 19:30:54,0,TX00000406
ACC004133,ACC002715,26.01,2023-01-02 19:36:05,0,TX00000407
ACC004544,ACC001805,575.28,2023-01-02 19:37:19,1,TX00000408
ACC000122,ACC001482,6188.88,2023-01-02 19:39:38,0,TX00000409
ACC001593,ACC002918,154.02,2023-01-02 19:41:08,1,TX00000410
ACC003221,ACC000993,726.93,2023-01-02 19:46:26,0,TX00000411
ACC004400,ACC003706,1823.56,2023-01-02 19:59:32,0,TX00000412
ACC001974,ACC000028,49.22,2023-01-02 20:11:09,0,TX00000413
ACC001400,ACC002117,5653.13,2023-01-02 20:17:17,0,TX00000414
ACC004392,ACC001936,10.54,2023-01-02 20:18:10,0,TX00000415
ACC003823,ACC002318,6358.46,2023-01-02 20:27:59,1,TX00000416
ACC004530,ACC004517,86.95,2023-01-02 20:33:30,0,TX00000417
ACC000639,ACC004549,4440.19,2023-01-02 20:39:43,0,TX00000418
ACC003859,ACC001737,1293.03,2023-01-02 20:43:14,0,TX00000419
ACC002086,ACC002908,137.95,2023-01-02 20:50:52,0,TX00000420
ACC000057,ACC001488,986.44,2023-01-02 20:55:50,0,TX00000421
ACC003405,ACC004557,808.46,2023-01-02 21:05:17,0,TX00000422
ACC003893,ACC001318,2100.77,2023-01-02 21:13:58,0,TX00000423
ACC002064,ACC003609,213.94,2023-01-02 21:21:49,0,TX00000424
ACC003692,ACC003992,66.07,2023-01-02 21:22:12,0,TX00000425
ACC003612,ACC001448,279.03,2023-01-02 21:25:17,0,TX00000426
ACC003039,ACC000108,363.48,2023-01-02 21:27:03,0,TX00000427
ACC002278,ACC002275,2412.85,2023-01-02 21:35:51,0,TX00000428
ACC001854,ACC003016,1686.74,2023-01-02 21:49:23,0,TX00000429
ACC000636,ACC001768,1065.84,2023-01-02 22:03:48,0,TX00000430
ACC002385,ACC001593,2761.28,2023-01-02 22:20:36,0,TX00000431
ACC003165,ACC004527,50000.0,2023-01-02 22:23:56,0,TX00000432
ACC004146,ACC002096,10.0,2023-01-02 22:27:21,0,TX00000433
ACC002866,ACC004226,34684.46,2023-01-02 22:27:47,0,TX00000434
ACC003391,ACC001387,4178.89,2023-01-02 22:33:15,0,TX00000435
ACC001285,ACC001556,91.86,2023-01-02 22:47:49,0,TX00000436
ACC002789,ACC000925,1214.18,2023-01-02 22:50:31,0,TX00000437
ACC003112,ACC004152,160.3,2023-01-02 22:56:30,0,TX00000438
ACC004431,ACC004306,138.02,2023-01-02 23:09:42,0,TX00000439
ACC000680,ACC003207,2867.29,2023-01-02 23:14:16,0,TX00000440
ACC001569,ACC001387,5500.08,2023-01-02 23:17:01,0,TX00000441
ACC004836,ACC004698,424.62,2023-01-02 23:24:52,0,TX00000442
ACC002395,ACC003544,559.42,2023-01-02 23:25:38,0,TX00000443
ACC001745,ACC003745,739.29,2023-01-02 23:39:39,0,TX00000444
ACC003065,ACC001615,173.69,2023-01-02 23:43:49,1,TX00000445
ACC001402,ACC003302,1282.09,2023-01-02 23:48:28,1,TX00000446
ACC003079,ACC001804,1109.06,2023-01-02 23:50:15,0,TX00000447
ACC004688,ACC001693,2350.85,2023-01-03 00:04:03,0,TX00000448
ACC001658,ACC004390,7697.93,2023-01-03 00:15:41,0,TX00000449
ACC000769,ACC000884,11.74,2023-01-03 00:19:36,0,TX00000450
ACC003205,ACC001129,1333.54,2023-01-03 00:39:46,0,TX00000451
ACC000067,ACC004401,487.83,2023-01-03 01:13:13,0,TX00000452
ACC003492,ACC002137,56.69,2023-01-03 01:18:00,0,TX00000453
ACC003964,ACC000472,304.37,2023-01-03 01:19:54,0,TX00000454
ACC004113,ACC003980,36.4,2023-01-03 01:23:56,0,TX00000455
ACC004182,ACC003685,3106.74,2023-01-03 01:28:21,0,TX00000456
ACC004852,ACC003543,335.72,2023-01-03 01:46:32,0,TX00000457
ACC004259,ACC003522,3929.7,2023-01-03 01:52:05,1,TX00000458
ACC000977,ACC000053,192.77,2023-01-03 01:52:49,0,TX00000459
ACC000418,ACC001452,384.67,2023-01-03 01:55:30,0,TX00000460
ACC002693,ACC002127,354.75,2023-01-03 01:59:04,0,TX00000461
ACC001897,ACC001538,421.12,2023-01-03 02:07:21,0,TX00000462
ACC002308,ACC000207,1010.4,2023-01-03 02:13:06,0,TX00000463
ACC000431,ACC000679,930.87,2023-01-03 02:17:43,0,TX00000464
ACC003075,ACC002498,1969.16,2023-01-03 02:18:29,0,TX00000465
ACC002271,ACC001384,6509.27,2023-01-03 02:18:58,0,TX00000466
ACC004036,ACC004584,4885.99,2023-01-03 02:19:22,0,TX00000467
ACC002940,ACC003891,431.23,2023-01-03 02:34:53,0,TX00000468
ACC003810,ACC002904,2646.88,2023-01-03 02:57:45,0,TX00000469
ACC002239,ACC001748,627.09,2023-01-03 02:57:54,0,TX00000470
ACC001834,ACC001303,201.6,2023-01-03 03:00:54,0,TX00000471
ACC000658,ACC000896,2699.18,2023-01-03 03:09:51,0,TX00000472
ACC002094,ACC004502,2750.96,2023-01-03 03:10:42,0,TX00000473
ACC004678,ACC001574,11667.13,2023-01-03 03:15:01,0,TX00000474
ACC004293,ACC000475,447.04,2023-01-03 03:26:11,0,TX00000475
ACC002033,ACC000186,10987.94,2023-01-03 03:29:40,0,TX00000476
ACC004940,ACC002251,47.24,2023-01-03 03:30:54,0,TX00000477
ACC004944,ACC004204,10243.01,2023-01-03 03:33:45,0,TX00000478
ACC002747,ACC001552,970.39,2023-01-03 03:49:42,0,TX00000479
ACC004803,ACC002359,867.12,2023-01-03 04:03:50,0,TX00000480
ACC001823,ACC003032,12.75,2023-01-03 04:12:48,0,TX00000481
ACC003275,ACC004067,100.84,2023-01-03 04:18:43,0,TX00000482
ACC002695,ACC004986,120.19,2023-01-03 04:26:55,0,TX00000483
ACC002685,ACC002909,2968.93,2023-01-03 04:35:51,0,TX00000484
ACC000596,ACC004215,425.32,2023-01-03 04:54:04,0,TX00000485
ACC003327,ACC001631,596.71,2023-01-03 04:56:57,0,TX00000486
ACC004558,ACC004770,50000.0,2023-01-03 05:05:08,1,TX00000487
ACC000703,ACC004032,7024.72,2023-01-03 05:08:51,0,TX00000488
ACC000596,ACC002683,50000.0,2023-01-03 05:24:07,0,TX00000489
ACC002523,ACC000712,730.72,2023-01-03 05:43:27,0,TX00000490
ACC002299,ACC004175,51.39,2023-01-03 06:01:14,0,TX00000491
ACC004270,ACC001600,679.89,2023-01-03 06:09:31,0,TX00000492
ACC004841,ACC001626,552.83,2023-01-03 06:20:27,0,TX00000493
ACC004196,ACC000876,1077.52,2023-01-03 06:23:01,0,TX00000494
ACC000051,ACC002470,3139.95,2023-01-03 06:24:51,0,TX00000495
ACC003964,ACC000573,460.29,2023-01-03 06:30:28,0,TX00000496
ACC002900,ACC000312,248.01,2023-01-03 06:33:35,0,TX00000497
ACC000793,ACC002556,1697.96,2023-01-03 06:43:09,0,TX00000498
ACC004626,ACC001114,1022.34,2023-01-03 06:56:28,0,TX00000499
ACC001124,ACC003500,10.0,2023-01-03 07:07:32,0,TX00000500
ACC004514,ACC001771,1608.38,2023-01-03 07:14:38,0,TX00000501
ACC004368,ACC002495,51.45,2023-01-03 07:14:58,0,TX00000502
ACC002432,ACC002205,234.91,2023-01-03 07:15:48,0,TX00000503
ACC004651,ACC003009,1723.45,2023-01-03 07:29:44,0,TX00000504
ACC003959,ACC002184,2058.97,2023-01-03 07:30:16,0,TX00000505
ACC001040,ACC002752,671.21,2023-01-03 07:49:39,0,TX00000506
ACC004841,ACC001060,21525.0,2023-01-03 08:01:09,0,TX00000507
ACC000444,ACC002625,745.11,2023-01-03 08:01:11,0,TX00000508
ACC000410,ACC003252,577.96,2023-01-03 08:07:33,0,TX00000509
ACC003490,ACC001043,1052.95,2023-01-03 08:07:52,0,TX00000510
ACC000341,ACC002017,202.59,2023-01-03 08:11:42,0,TX00000511
ACC004206,ACC002512,3726.0,2023-01-03 08:14:23,0,TX00000512
ACC001875,ACC001479,204.39,2023-01-03 08:14:42,1,TX00000513
ACC000144,ACC003882,114.6,2023-01-03 08:24:06,0,TX00000514
ACC004203,ACC002273,1779.0,2023-01-03 08:24:48,0,TX00000515
ACC002123,ACC001883,67.69,2023-01-03 08:26:14,0,TX00000516
ACC001935,ACC002785,143.27,2023-01-03 08:37:59,0,TX00000517
ACC002354,ACC004490,2485.1,2023-01-03 08:50:22,0,TX00000518
ACC001868,ACC003527,1244.29,2023-01-03 09:01:54,0,TX00000519
ACC004611,ACC002726,96.76,2023-01-03 09:15:52,0,TX00000520
ACC000392,ACC001822,91.67,2023-01-03 09:17:52,0,TX00000521
ACC001965,ACC000153,23.83,2023-01-03 09:18:02,0,TX00000522
ACC004018,ACC001510,5449.59,2023-01-03 09:18:23,0,TX00000523
ACC002924,ACC003488,1067.4,2023-01-03 09:21:24,0,TX00000524
ACC003973,ACC002092,3223.01,2023-01-03 09:25:27,0,TX00000525
ACC002486,ACC003788,93.12,2023-01-03 09:31:01,0,TX00000526
ACC001860,ACC003792,4615.21,2023-01-03 09:46:03,0,TX00000527
ACC002721,ACC004214,628.27,2023-01-03 09:51:51,0,TX00000528
ACC002945,ACC001827,4908.0,2023-01-03 10:15:23,0,TX00000529
ACC002199,ACC004356,2070.29,2023-01-03 10:37:22,0,TX00000530
ACC003241,ACC001532,180.01,2023-01-03 10:39:07,0,TX00000531
ACC004041,ACC001085,15244.16,2023-01-03 10:39:09,0,TX00000532
ACC000880,ACC003625,344.91,2023-01-03 10:44:12,0,TX00000533
ACC002223,ACC000334,527.17,2023-01-03 10:51:20,0,TX00000534
ACC004645,ACC003698,48.49,2023-01-03 11:01:39,0,TX00000535
ACC000316,ACC001133,616.3,2023-01-03 11:09:38,0,TX00000536
ACC003714,ACC004567,77.18,2023-01-03 11:16:38,0,TX00000537
ACC002060,ACC003846,196.9,2023-01-03 11:31:14,0,TX00000538
ACC002454,ACC003866,686.8,2023-01-03 11:43:50,0,TX00000539
ACC004296,ACC004513,17967.87,2023-01-03 11:49:18,0,TX00000540
ACC004809,ACC004310,21.56,2023-01-03 12:07:28,0,TX00000541
ACC004438,ACC002435,155.1,2023-01-03 12:15:28,0,TX00000542
ACC001806,ACC002954,631.68,2023-01-03 12:21:43,0,TX00000543
ACC004234,ACC000854,1778.68,2023-01-03 12:41:34,0,TX00000544
ACC000991,ACC001545,2627.94,2023-01-03 12:42:42,0,TX00000545
ACC003883,ACC000884,4097.43,2023-01-03 12:53:19,0,TX00000546
ACC000654,ACC002587,1702.75,2023-01-03 12:56:11,0,TX00000547
ACC002775,ACC001751,798.44,2023-01-03 12:57:17,0,TX00000548
ACC004859,ACC004627,552.54,2023-01-03 13:00:47,0,TX00000549
ACC004454,ACC003790,1728.91,2023-01-03 13:01:07,0,TX00000550
ACC001067,ACC003514,1038.33,2023-01-03 13:09:10,0,TX00000551
ACC002452,ACC002929,432.1,2023-01-03 13:12:00,0,TX00000552
ACC003118,ACC000694,508.59,2023-01-03 13:14:27,0,TX00000553
ACC000874,ACC000195,113.87,2023-01-03 13:18:40,0,TX00000554
ACC000133,ACC001637,3006.04,2023-01-03 13:33:59,0,TX00000555
ACC000673,ACC002406,1332.06,2023-01-03 13:43:48,0,TX00000556
ACC000072,ACC003113,157.19,2023-01-03 13:54:32,0,TX00000557
ACC000074,ACC003614,4270.91,2023-01-03 13:56:29,0,TX00000558
ACC003680,ACC002005,409.43,2023-01-03 13:57:45,0,TX00000559
ACC004208,ACC003743,600.52,2023-01-03 14:03:27,0,TX00000560
ACC004611,ACC003134,456.05,2023-01-03 14:06:44,0,TX00000561
ACC003212,ACC001944,1222.03,2023-01-03 14:12:08,0,TX00000562
ACC002764,ACC002935,1160.86,2023-01-03 14:29:05,0,TX00000563
ACC003896,ACC001534,5305.27,2023-01-03 14:31:12,0,TX00000564
ACC001855,ACC002539,549.93,2023-01-03 14:35:50,0,TX00000565
ACC004305,ACC000718,1143.98,2023-01-03 14:46:00,0,TX00000566
ACC002770,ACC001140,1014.82,2023-01-03 15:10:51,0,TX00000567
ACC003911,ACC003913,46569.59,2023-01-03 15:14:21,0,TX00000568
ACC000884,ACC004163,451.79,2023-01-03 15:24:57,0,TX00000569
ACC002843,ACC003023,18.48,2023-01-03 15:25:47,0,TX00000570
ACC002909,ACC002079,1253.72,2023-01-03 15:30:44,0,TX00000571
ACC001228,ACC002567,173.93,2023-01-03 15:48:22,0,TX00000572
ACC003887,ACC002197,155.19,2023-01-03 15:51:13,0,TX00000573
ACC003441,ACC003309,14.66,2023-01-03 15:55:44,1,TX00000574
ACC002271,ACC003729,13700.73,2023-01-03 16:27:03,0,TX00000575
ACC001075,ACC004553,34.39,2023-01-03 16:31:39,0,TX00000576
ACC000378,ACC003148,921.32,2023-01-03 16:38:55,0,TX00000577
ACC003295,ACC000508,102.77,2023-01-03 16:39:02,0,TX00000578
ACC003081,ACC002547,4577.63,2023-01-03 16:41:40,0,TX00000579
ACC004493,ACC000934,2789.98,2023-01-03 16:42:40,0,TX00000580
ACC004143,ACC004001,5333.54,2023-01-03 16:53:21,0,TX00000581
ACC003508,ACC001493,447.39,2023-01-03 16:55:45,0,TX00000582
ACC004246,ACC003736,213.41,2023-01-03 17:26:20,0,TX00000583
ACC004198,ACC003778,4758.67,2023-01-03 17:27:01,0,TX00000584
ACC001799,ACC004416,1619.17,2023-01-03 17:27:02,0,TX00000585
ACC001208,ACC004027,1765.77,2023-01-03 17:27:36,0,TX00000586
ACC000922,ACC001134,1824.3,2023-01-03 17:37:16,0,TX00000587
ACC004569,ACC002128,228.11,2023-01-03 17:43:39,0,TX00000588
ACC001365,ACC001095,66.6,2023-01-03 18:01:30,0,TX00000589
ACC002714,ACC003583,30.73,2023-01-03 18:06:56,0,TX00000590
ACC002195,ACC004636,55.87,2023-01-03 18:28:47,0,TX00000591
ACC002659,ACC004487,441.5,2023-01-03 18:30:48,0,TX00000592
ACC002923,ACC004565,12240.33,2023-01-03 18:35:49,0,TX00000593
ACC001240,ACC002549,12.35,2023-01-03 18:43:23,0,TX00000594
ACC002638,ACC003788,2013.47,2023-01-03 18:46:46,0,TX00000595
ACC003441,ACC001859,1716.28,2023-01-03 18:50:41,1,TX00000596
ACC002057,ACC003459,31.49,2023-01-03 18:57:02,0,TX00000597
ACC001225,ACC004401,4197.0,2023-01-03 18:58:15,0,TX00000598
ACC001950,ACC002530,500.48,2023-01-03 18:58:53,0,TX00000599
ACC003824,ACC002995,300.0,2023-01-03 19:00:00,1,TX00000600
ACC001898,ACC004408,41.61,2023-01-03 19:04:24,0,TX00000601
ACC002713,ACC000764,18.45,2023-01-03 19:04:38,0,TX00000602
ACC004845,ACC003474,60.86,2023-01-03 19:08:23,0,TX00000603
ACC004089,ACC002455,25966.1,2023-01-03 19:11:57,0,TX00000604
ACC001398,ACC000495,665.22,2023-01-03 19:41:37,0,TX00000605
ACC001929,ACC001824,689.7,2023-01-03 19:56:28,0,TX00000606
ACC004453,ACC000381,300.0,2023-01-03 20:00:00,1,TX00000607
ACC003884,ACC001116,4154.53,2023-01-03 20:04:36,0,TX00000608
ACC002189,ACC000064,5381.67,2023-01-03 20:05:19,0,TX00000609
ACC000373,ACC000595,14.88,2023-01-03 20:25:55,0,TX00000610
ACC000476,ACC004606,3167.96,2023-01-03 20:26:18,0,TX00000611
ACC004635,ACC002865,9999.3,2023-01-03 20:27:15,0,TX00000612
ACC001852,ACC003216,752.96,2023-01-03 20:30:17,0,TX00000613
ACC003401,ACC000167,1127.17,2023-01-03 20:42:27,0,TX00000614
ACC003467,ACC004925,4639.78,2023-01-03 20:45:30,0,TX00000615
ACC003882,ACC004397,11.16,2023-01-03 20:52:16,0,TX00000616
ACC002940,ACC000690,763.69,2023-01-03 20:52:38,0,TX00000617
ACC001985,ACC002012,774.77,2023-01-03 21:09:09,0,TX00000618
ACC002172,ACC003181,395.4,2023-01-03 21:19:24,0,TX00000619
ACC002891,ACC003574,299.93,2023-01-03 21:19:48,0,TX00000620
ACC003612,ACC003654,45.98,2023-01-03 21:21:44,0,TX00000621
ACC002825,ACC003134,111.06,2023-01-03 21:32:06,0,TX00000622
ACC002681,ACC001012,697.05,2023-01-03 21:33:50,0,TX00000623
ACC003761,ACC003416,279.92,2023-01-03 21:45:33,0,TX00000624
ACC003722,ACC001615,87.92,2023-01-03 21:57:53,0,TX00000625
ACC004459,ACC002661,557.62,2023-01-03 21:59:46,0,TX00000626
ACC001982,ACC004538,781.36,2023-01-03 22:05:46,0,TX00000627
ACC001585,ACC001211,90.05,2023-01-03 22:06:56,0,TX00000628
ACC001509,ACC004169,783.33,2023-01-03 22:47:44,0,TX00000629
ACC000743,ACC004755,152.77,2023-01-03 23:00:40,0,TX00000630
ACC004226,ACC001255,17496.37,2023-01-03 23:12:11,0,TX00000631
ACC003733,ACC001607,14.35,2023-01-03 23:12:32,0,TX00000632
ACC000682,ACC001299,74.63,2023-01-03 23:13:10,0,TX00000633
ACC000802,ACC000271,812.38,2023-01-03 23:13:41,0,TX00000634
ACC003189,ACC003276,38.61,2023-01-03 23:14:32,0,TX00000635
ACC001940,ACC004948,641.45,2023-01-03 23:32:16,0,TX00000636
ACC004637,ACC000307,16909.15,2023-01-03 23:37:29,0,TX00000637
ACC002926,ACC001036,2262.61,2023-01-03 23:38:01,0,TX00000638
ACC002580,ACC002513,35.6,2023-01-03 23:50:04,0,TX00000639
ACC003100,ACC002947,123.0,2023-01-03 23:50:46,0,TX00000640
ACC003824,ACC000575,200.0,2023-01-04 00:00:00,1,TX00000641
ACC004963,ACC000892,265.99,2023-01-04 00:01:24,0,TX00000642
ACC004941,ACC002405,1219.73,2023-01-04 00:05:16,0,TX00000643
ACC002830,ACC003046,1529.81,2023-01-04 00:16:20,0,TX00000644
ACC004056,ACC000477,234.49,2023-01-04 00:34:39,0,TX00000645
ACC000787,ACC001968,6597.07,2023-01-04 00:36:16,0,TX00000646
ACC001356,ACC000746,1092.09,2023-01-04 00:41:17,0,TX00000647
ACC001698,ACC000605,54.42,2023-01-04 00:46:31,0,TX00000648
ACC003448,ACC001529,273.73,2023-01-04 00:51:23,0,TX00000649
ACC003729,ACC004123,80.2,2023-01-04 01:06:57,0,TX00000650
ACC004062,ACC001080,27.17,2023-01-04 01:10:10,0,TX00000651
ACC001647,ACC004940,6272.6,2023-01-04 01:14:25,0,TX00000652
ACC002783,ACC003559,72.59,2023-01-04 01:19:17,0,TX00000653
ACC000684,ACC004361,2169.14,2023-01-04 01:30:47,0,TX00000654
ACC004253,ACC000149,570.09,2023-01-04 01:46:34,0,TX00000655
ACC000492,ACC002939,1188.48,2023-01-04 01:50:51,0,TX00000656
ACC004714,ACC003912,59.51,2023-01-04 01:57:03,0,TX00000657
ACC000752,ACC001135,32716.7,2023-01-04 02:14:35,0,TX00000658
ACC000187,ACC004483,888.0,2023-01-04 02:16:40,0,TX00000659
ACC001216,ACC000428,328.75,2023-01-04 02:21:03,0,TX00000660
ACC004559,ACC002323,144.38,2023-01-04 02:22:33,0,TX00000661
ACC001116,ACC002752,926.58,2023-01-04 02:23:08,0,TX00000662
ACC004611,ACC003899,3415.76,2023-01-04 02:27:01,0,TX00000663
ACC000225,ACC003709,333.28,2023-01-04 02:27:41,0,TX00000664
ACC003104,ACC000567,690.94,2023-01-04 02:30:13,0,TX00000665
ACC002713,ACC004211,215.48,2023-01-04 02:42:21,0,TX00000666
ACC000426,ACC001317,70.47,2023-01-04 02:47:08,0,TX00000667
ACC000153,ACC004736,3024.65,2023-01-04 02:56:33,0,TX00000668
ACC000061,ACC001623,70.24,2023-01-04 03:02:40,1,TX00000669
ACC004611,ACC001578,1111.44,2023-01-04 03:05:07,0,TX00000670
ACC002857,ACC004097,104.45,2023-01-04 03:12:23,0,TX00000671
ACC002460,ACC000871,4842.49,2023-01-04 03:17:59,0,TX00000672
ACC000741,ACC002346,1111.92,2023-01-04 03:18:21,0,TX00000673
ACC003071,ACC003164,1049.25,2023-01-04 03:21:51,0,TX00000674
ACC001601,ACC002066,112.69,2023-01-04 03:55:10,0,TX00000675
ACC004857,ACC000849,2307.63,2023-01-04 04:03:20,0,TX00000676
ACC002947,ACC001088,782.0,2023-01-04 04:11:14,0,TX00000677
ACC004950,ACC004870,33785.91,2023-01-04 04:11:57,0,TX00000678
ACC003396,ACC001455,18698.33,2023-01-04 04:13:01,0,TX00000679
ACC000174,ACC003494,2232.89,2023-01-04 04:13:07,0,TX00000680
ACC002901,ACC000115,146.09,2023-01-04 04:13:44,0,TX00000681
ACC004613,ACC003950,282.61,2023-01-04 04:14:50,0,TX00000682
ACC002835,ACC003533,139.17,2023-01-04 04:19:44,0,TX00000683
ACC002807,ACC000295,50.91,2023-01-04 04:33:38,0,TX00000684
ACC000692,ACC002285,58.87,2023-01-04 04:46:13,0,TX00000685
ACC003581,ACC002516,324.25,2023-01-04 05:04:07,0,TX00000686
ACC004851,ACC000519,286.0,2023-01-04 05:04:44,0,TX00000687
ACC002760,ACC004066,605.93,2023-01-04 05:17:45,0,TX00000688
ACC002192,ACC000476,3342.42,2023-01-04 05:46:19,0,TX00000689
ACC002267,ACC001249,410.87,2023-01-04 05:47:22,0,TX00000690
ACC002952,ACC004754,2913.57,2023-01-04 05:57:17,0,TX00000691
ACC002227,ACC002089,302.59,2023-01-04 06:18:50,0,TX00000692
ACC002889,ACC000310,764.1,2023-01-04 06:20:23,0,TX00000693
ACC000391,ACC002788,3992.86,2023-01-04 06:27:12,0,TX00000694
ACC002459,ACC004048,21.55,2023-01-04 06:31:20,0,TX00000695
ACC004995,ACC002244,320.17,2023-01-04 06:36:23,1,TX00000696
ACC000844,ACC000182,398.8,2023-01-04 06:55:37,1,TX00000697
ACC001544,ACC000160,263.79,2023-01-04 06:59:21,0,TX00000698
ACC001804,ACC003399,163.87,2023-01-04 07:13:27,0,TX00000699
ACC003991,ACC002688,1464.56,2023-01-04 07:14:17,0,TX00000700
ACC003821,ACC004092,393.12,2023-01-04 07:25:55,0,TX00000701
ACC001807,ACC002282,417.75,2023-01-04 07:35:25,0,TX00000702
ACC000692,ACC004325,11.52,2023-01-04 07:36:31,0,TX00000703
ACC004054,ACC003733,25.83,2023-01-04 07:48:18,0,TX00000704
ACC003742,ACC003879,29792.47,2023-01-04 07:51:43,0,TX00000705
ACC002890,ACC003149,269.69,2023-01-04 07:54:46,0,TX00000706
ACC000591,ACC002252,956.63,2023-01-04 08:09:25,0,TX00000707
ACC004942,ACC003536,804.0,2023-01-04 08:20:57,0,TX00000708
ACC002868,ACC001388,665.64,2023-01-04 08:30:41,0,TX00000709
ACC001466,ACC004192,44.73,2023-01-04 08:31:56,0,TX00000710
ACC001960,ACC001512,1248.65,2023-01-04 08:48:15,1,TX00000711
ACC004704,ACC004141,658.27,2023-01-04 09:00:09,0,TX00000712
ACC001355,ACC004881,149.09,2023-01-04 09:28:29,0,TX00000713
ACC002647,ACC000564,47.26,2023-01-04 09:39:14,0,TX00000714
ACC002919,ACC003991,565.06,2023-01-04 09:43:04,0,TX00000715
ACC003888,ACC000864,68.26,2023-01-04 09:45:04,0,TX00000716
ACC004155,ACC001053,10370.25,2023-01-04 09:48:33,0,TX00000717
ACC001171,ACC003256,227.01,2023-01-04 09:49:16,0,TX00000718
ACC004126,ACC002354,603.2,2023-01-04 09:59:14,0,TX00000719
ACC002088,ACC003382,238.74,2023-01-04 10:17:05,0,TX00000720
ACC003189,ACC000409,229.57,2023-01-04 10:18:47,0,TX00000721
ACC000828,ACC004985,781.93,2023-01-04 10:21:47,0,TX00000722
ACC003820,ACC000849,39.82,2023-01-04 10:31:13,0,TX00000723
ACC003605,ACC002462,2417.47,2023-01-04 10:37:13,0,TX00000724
ACC000372,ACC000114,2784.22,2023-01-04 10:40:45,0,TX00000725
ACC000911,ACC001375,373.21,2023-01-04 10:44:30,0,TX00000726
ACC001427,ACC000211,2395.93,2023-01-04 11:00:59,0,TX00000727
ACC004015,ACC002995,39336.07,2023-01-04 11:03:49,0,TX00000728
ACC001777,ACC003113,314.24,2023-01-04 11:04:49,0,TX00000729
ACC002958,ACC003930,150.92,2023-01-04 11:13:11,0,TX00000730
ACC000764,ACC000158,389.14,2023-01-04 11:18:47,1,TX00000731
ACC002894,ACC001375,3840.71,2023-01-04 11:37:37,0,TX00000732
ACC002459,ACC004939,2846.58,2023-01-04 11:40:27,0,TX00000733
ACC003334,ACC002383,7358.8,2023-01-04 11:52:03,0,TX00000734
ACC000096,ACC004744,299.45,2023-01-04 11:54:23,0,TX00000735
ACC000173,ACC004026,301.89,2023-01-04 12:27:21,0,TX00000736
ACC001568,ACC004938,54.1,2023-01-04 12:35:51,0,TX00000737
ACC003450,ACC001946,7367.9,2023-01-04 13:04:46,0,TX00000738
ACC003878,ACC004316,72.05,2023-01-04 13:23:27,0,TX00000739
ACC002109,ACC004214,469.3,2023-01-04 13:37:07,0,TX00000740
ACC004121,ACC001381,461.3,2023-01-04 13:52:39,0,TX00000741
ACC000436,ACC000707,275.1,2023-01-04 13:54:20,0,TX00000742
ACC004290,ACC000340,1775.58,2023-01-04 14:00:41,0,TX00000743
